Source,Region,SubRegion,Country/Territory,DrugGroup,Drug,DrugState,LevelOfSale,Year,Typical purity,Minimum purity,Maximum purity,Purity
ARQ,Asia,East and South-East Asia,China,Amphetamine-type stimulants,Methamphetamine,,Wholesale,2017,0.94,0.03,0.99,% (percent)
ARQ,Asia,East and South-East Asia,China,Amphetamine-type stimulants,Methamphetamine,,Street,2017,0.87,0.02,0.99,% (percent)
ARQ,Asia,East and South-East Asia,China,Amphetamine-type stimulants,Methamphetamine,Tablets,Wholesale,2017,16.10,1.80,28.30,Mg/Tablet
ARQ,Asia,East and South-East Asia,China,Amphetamine-type stimulants,Methamphetamine,,Wholesale,2016,0.95,0.03,0.99,% (percent)
ARQ,Asia,East and South-East Asia,China,Amphetamine-type stimulants,Methamphetamine,,Street,2016,0.95,0.02,0.99,% (percent)
ARQ,Asia,East and South-East Asia,China,Amphetamine-type stimulants,Methamphetamine,Tablets,Wholesale,2016,17.00,1.80,36.00,Mg/Tablet
ARQ,Asia,East and South-East Asia,China,Amphetamine-type stimulants,Methamphetamine,Tablets,Street,2016,15.00,1.80,35.00,Mg/Tablet
ARQ,Asia,East and South-East Asia,China,Cocaine-type,Cocaine,,Street,2019,0.40,0.18,0.78,% (percent)
ARQ,Asia,East and South-East Asia,China,Cocaine-type,Cocaine,,Wholesale,2019,0.70,0.38,0.83,% (percent)
ARQ,Asia,East and South-East Asia,China,Cocaine-type,Cocaine,,Street,2017,0.55,0.41,0.86,% (percent)
ARQ,Asia,East and South-East Asia,China,Cocaine-type,Cocaine,,Street,2017,0.61,0.46,0.96,% (percent)
ARQ,Asia,East and South-East Asia,China,Cocaine-type,Cocaine,,Street,2016,0.61,0.46,0.96,% (percent)
ARQ,Asia,East and South-East Asia,China,Cocaine-type,Coca paste/refined cocaine base (intermediate products) (please specify),,Street,2016,0.55,0.41,0.86,% (percent)
ARQ,Asia,East and South-East Asia,China,NPS,,,Wholesale,2017,0.83,0.16,1.00,% (percent)
ARQ,Asia,East and South-East Asia,China,NPS,,,Street,2017,0.74,0.01,1.00,% (percent)
ARQ,Asia,East and South-East Asia,China,NPS,Ketamine and phencyclidine-type substances,,Wholesale,2019,0.69,0.13,0.83,% (percent)
ARQ,Asia,East and South-East Asia,China,NPS,Ketamine and phencyclidine-type substances,,Street,2019,0.62,0.02,0.83,% (percent)
ARQ,Asia,East and South-East Asia,China,NPS,Ketamine and phencyclidine-type substances,,Wholesale,2018,0.78,0.04,0.98,% (percent)
ARQ,Asia,East and South-East Asia,China,NPS,Ketamine and phencyclidine-type substances,,Street,2016,0.60,0.02,0.99,% (percent)
ARQ,Asia,East and South-East Asia,China,NPS,Ketamine and phencyclidine-type substances,,Wholesale,2016,0.76,0.02,0.99,% (percent)
ARQ,Asia,East and South-East Asia,China,Opioids,Heroin,,Wholesale,2019,0.45,0.02,0.78,% (percent)
ARQ,Asia,East and South-East Asia,China,Opioids,Heroin,,Street,2019,0.35,0.02,0.70,% (percent)
ARQ,Asia,East and South-East Asia,China,Opioids,Heroin,,Wholesale,2018,0.46,0.02,0.85,% (percent)
ARQ,Asia,East and South-East Asia,China,Opioids,Heroin,,Street,2018,0.43,0.02,0.80,% (percent)
ARQ,Asia,East and South-East Asia,China,Opioids,Heroin,,Wholesale,2017,0.45,0.02,0.90,% (percent)
ARQ,Asia,East and South-East Asia,China,Opioids,Heroin,,Street,2017,0.35,0.02,0.80,% (percent)
ARQ,Asia,East and South-East Asia,China,Opioids,Heroin,,Wholesale,2016,0.50,0.02,0.90,% (percent)
ARQ,Asia,East and South-East Asia,China,Opioids,Heroin,,Street,2016,0.35,0.02,0.80,% (percent)
ARQ,Asia,East and South-East Asia,Indonesia,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Street,2017,321.27,224.80,733.90,Mg/Tablet
ARQ,Asia,East and South-East Asia,Indonesia,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2016,0.76,0.61,0.80,% (percent)
DAINAP,Asia,East and South-East Asia,Indonesia,Amphetamine-type stimulants,Methamphetamine,,Street,2019,0.77,0.72,0.80,% (percent)
ARQ,Asia,East and South-East Asia,Indonesia,Amphetamine-type stimulants,Methamphetamine,,Wholesale,2018,0.83,0.75,0.92,% (percent)
ARQ,Asia,East and South-East Asia,Indonesia,Amphetamine-type stimulants,Methamphetamine,,Wholesale,2017,0.64,,0.80,% (percent)
ARQ,Asia,East and South-East Asia,Indonesia,Amphetamine-type stimulants,Methamphetamine,Tablets,Street,2017,274.55,251.80,307.20,Mg/Tablet
ARQ,Asia,East and South-East Asia,Indonesia,Amphetamine-type stimulants,Methamphetamine,,Wholesale,2016,0.67,0.60,0.80,% (percent)
ARQ,Asia,East and South-East Asia,Indonesia,Amphetamine-type stimulants,Methamphetamine,,Street,2016,0.62,0.60,0.80,% (percent)
OC2018,Asia,East and South-East Asia,Malaysia,“Ecstasy”-type substances,“Ecstasy”-type substances,Powder,Wholesale,2016,0.40,0.30,0.60,% (percent)
OC2018,Asia,East and South-East Asia,Malaysia,“Ecstasy”-type substances,“Ecstasy”-type substances,Powder,Street,2016,0.40,0.30,0.60,% (percent)
OC2018,Asia,East and South-East Asia,Malaysia,Amphetamine-type stimulants,Methamphetamine,Powder,Wholesale,2016,0.75,0.40,0.80,% (percent)
OC2018,Asia,East and South-East Asia,Malaysia,Amphetamine-type stimulants,Methamphetamine,Powder,Street,2016,0.75,0.40,0.80,% (percent)
OC2018,Asia,East and South-East Asia,Malaysia,Opioids,Heroin,,Street,2016,0.04,0.01,0.06,% (percent)
OC2018,Asia,East and South-East Asia,Malaysia,Opioids,Heroin,,Wholesale,2016,0.50,0.40,0.70,% (percent)
ARQ,Asia,East and South-East Asia,Mongolia,Amphetamine-type stimulants,Methamphetamine,,Wholesale,2018,0.75,0.70,0.80,% (percent)
ARQ,Asia,East and South-East Asia,Mongolia,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2018,0.70,0.60,0.80,% (percent)
ARQ,Asia,East and South-East Asia,Mongolia,Cannabis-type drugs,Cannabis oil,,Wholesale,2018,0.45,0.40,0.60,% (percent)
ARQ,Asia,East and South-East Asia,Mongolia,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2018,0.55,0.50,0.70,% (percent)
ARQ,Asia,East and South-East Asia,Mongolia,Cannabis-type drugs,Cannabis resin (hashish),,Street,2018,0.45,0.40,0.50,% (percent)
ARQ,Asia,East and South-East Asia,Philippines,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Wholesale,2018,477.20,401.10,501.90,Mg/Tablet
ARQ,Asia,East and South-East Asia,Philippines,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Wholesale,2017,0.30,0.24,0.37,Mg/Tablet
ARQ,Asia,East and South-East Asia,Philippines,Amphetamine-type stimulants,Methamphetamine,,Wholesale,2018,0.80,0.62,0.98,% (percent)
ARQ,Asia,East and South-East Asia,Philippines,Amphetamine-type stimulants,Methamphetamine,,Street,2018,0.40,0.04,0.92,% (percent)
ARQ,Asia,East and South-East Asia,Philippines,Amphetamine-type stimulants,Methamphetamine,,Wholesale,2017,0.65,0.06,0.99,% (percent)
ARQ,Asia,East and South-East Asia,Philippines,Amphetamine-type stimulants,Methamphetamine,,Street,2017,0.98,0.98,0.98,% (percent)
ARQ,Asia,East and South-East Asia,Philippines,Cocaine-type,Cocaine,,Wholesale,2018,0.66,0.57,0.75,% (percent)
ARQ,Asia,East and South-East Asia,Philippines,NPS,,,Wholesale,2017,0.50,0.50,0.50,% (percent)
ARQ,Asia,East and South-East Asia,Philippines,NPS,,,Street,2017,0.22,0.22,0.22,% (percent)
ARQ,Asia,East and South-East Asia,Philippines,Precursors,Precursors,,Wholesale,2018,0.53,0.49,0.60,% (percent)
ARQ,Asia,East and South-East Asia,Philippines,Precursors,Precursors,,Wholesale,2017,0.21,0.21,0.21,% (percent)
ARQ,Asia,East and South-East Asia,Philippines,Sedatives and tranquillizers,Reported total sedatives and tranquillizers,Tablets,Street,2018,0.05,0.05,0.05,% (percent)
DAINAP,Asia,East and South-East Asia,Thailand,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2019,0.49,0.06,0.79,% (percent)
DAINAP,Asia,East and South-East Asia,Thailand,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Street,2017,,40.00,60.00,Mg/Tablet
DAINAP,Asia,East and South-East Asia,Thailand,Amphetamine-type stimulants,Methamphetamine,,Street,2019,0.95,0.00,1.00,% (percent)
DAINAP,Asia,East and South-East Asia,Thailand,Amphetamine-type stimulants,Methamphetamine,,Street,2017,0.90,,,% (percent)
DAINAP,Asia,East and South-East Asia,Thailand,Amphetamine-type stimulants,Methamphetamine,Tablets,Street,2017,,15.00,25.00,Mg/Tablet
DAINAP,Asia,East and South-East Asia,Thailand,Cocaine-type,Cocaine,,Street,2019,0.75,0.18,0.98,% (percent)
DAINAP,Asia,East and South-East Asia,Thailand,NPS,Ketamine and phencyclidine-type substances,,Street,2017,,0.80,0.90,% (percent)
DAINAP,Asia,East and South-East Asia,Thailand,Opioids,Heroin,,Street,2019,0.86,0.72,0.92,% (percent)
DAINAP,Asia,East and South-East Asia,Thailand,Opioids,Heroin,,Street,2017,,0.70,0.90,% (percent)
DAINAP,Asia,East and South-East Asia,Viet Nam,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2019,0.75,,,% (percent)
DAINAP,Asia,East and South-East Asia,Viet Nam,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Street,2019,,0.30,0.40,Mg/Tablet
DAINAP,Asia,East and South-East Asia,Viet Nam,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2017,29.90,19.10,42.70,Mg/Tablet
DAINAP,Asia,East and South-East Asia,Viet Nam,Amphetamine-type stimulants,Methamphetamine,,Street,2019,,0.70,0.80,% (percent)
DAINAP,Asia,East and South-East Asia,Viet Nam,Amphetamine-type stimulants,Methamphetamine,,Street,2018,0.65,0.43,0.77,% (percent)
DAINAP,Asia,East and South-East Asia,Viet Nam,Amphetamine-type stimulants,Methamphetamine,,Street,2017,0.70,0.45,0.75,% (percent)
DAINAP,Asia,East and South-East Asia,Viet Nam,Amphetamine-type stimulants,Methamphetamine,Tablets,Street,2017,13.30,4.00,17.00,Mg/Tablet
DAINAP,Asia,East and South-East Asia,Viet Nam,Amphetamine-type stimulants,Methamphetamine,,Street,2016,,0.65,0.85,% (percent)
DAINAP,Asia,East and South-East Asia,Viet Nam,Amphetamine-type stimulants,Methamphetamine,Tablets,Street,2016,,0.10,0.20,% (percent)
DAINAP,Asia,East and South-East Asia,Viet Nam,Cocaine-type,Cocaine,,Street,2018,0.63,0.61,0.66,% (percent)
DAINAP,Asia,East and South-East Asia,Viet Nam,NPS,Ketamine and phencyclidine-type substances,Base (liquid),Street,2019,100.00,,,% (percent)
DAINAP,Asia,East and South-East Asia,Viet Nam,NPS,Ketamine and phencyclidine-type substances,Tablets,Street,2019,,0.01,0.05,% (percent)
DAINAP,Asia,East and South-East Asia,Viet Nam,NPS,Ketamine and phencyclidine-type substances,,Street,2019,0.80,,,% (percent)
DAINAP,Asia,East and South-East Asia,Viet Nam,NPS,Ketamine and phencyclidine-type substances,,Street,2018,0.57,0.10,0.76,% (percent)
DAINAP,Asia,East and South-East Asia,Viet Nam,NPS,Ketamine and phencyclidine-type substances,,Street,2017,0.59,0.12,0.84,% (percent)
DAINAP,Asia,East and South-East Asia,Viet Nam,Opioids,Heroin,,Street,2017,0.67,0.27,0.77,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Amphetamine-type stimulants,"""Captagon""",,Wholesale,2018,0.70,0.60,0.80,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Amphetamine-type stimulants,"""Captagon""",,Street,2018,0.70,0.60,0.80,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Amphetamine-type stimulants,"""Captagon""",,Street,2017,0.70,0.65,0.85,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2019,0.80,0.75,0.90,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Cannabis-type drugs,Cannabis herb (marijuana),,Street,2019,0.80,0.75,0.90,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2018,0.80,0.75,0.90,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Cannabis-type drugs,Cannabis herb (marijuana),,Street,2018,0.80,0.75,0.90,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Cannabis-type drugs,Cannabis resin (hashish),,Street,2019,0.70,0.60,0.80,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2019,0.70,0.60,0.80,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2018,0.70,0.60,0.80,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Cannabis-type drugs,Cannabis resin (hashish),,Street,2018,0.70,0.60,0.80,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2017,0.70,0.60,0.80,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Cannabis-type drugs,Cannabis resin (hashish),,Street,2017,0.70,0.60,0.80,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Cocaine-type,Cocaine,,Wholesale,2019,0.70,0.60,0.80,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Cocaine-type,Cocaine,,Street,2018,0.70,0.60,0.80,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Cocaine-type,Cocaine,,Wholesale,2018,0.70,0.60,0.80,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Cocaine-type,Cocaine,,Wholesale,2017,0.70,0.60,0.80,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Cocaine-type,Cocaine,,Street,2017,0.70,0.60,0.80,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Cocaine-type,Other coca/cocaine-type drugs,,Street,2019,0.70,0.60,0.80,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Opioids,Heroin,,Wholesale,2019,0.70,0.65,0.85,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Opioids,Heroin,,Street,2019,0.70,0.65,0.85,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Opioids,Heroin,,Street,2018,0.70,0.65,0.85,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Opioids,Heroin,,Wholesale,2018,0.70,0.65,0.85,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Opioids,Heroin,,Street,2017,0.70,0.65,0.85,% (percent)
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Opioids,Heroin,,Wholesale,2017,0.70,0.65,0.85,% (percent)
ARQ,Asia,South Asia,India,Cannabis-type drugs,Cannabis resin (hashish),,Street,2019,,0.01,0.10,% (percent)
ARQ,Asia,South Asia,India,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2019,,0.30,0.65,% (percent)
ARQ,Asia,South Asia,India,Cocaine-type,Cocaine,,Wholesale,2019,,0.71,0.86,% (percent)
ARQ,Asia,South Asia,India,Opioids,Heroin,,Wholesale,2019,,0.42,0.92,% (percent)
ARQ,Asia,South Asia,India,Opioids,Heroin,,Street,2019,,0.01,0.11,% (percent)
ARQ,Asia,South Asia,India,Opioids,Opiates,,Street,2019,,0.03,0.05,% (percent)
ARQ,Asia,South Asia,India,Opioids,Opiates,,Wholesale,2019,,0.11,0.72,% (percent)
ARQ,Asia,South Asia,India,Opioids,Opiates,,Street,2019,,0.00,0.01,% (percent)
ARQ,Asia,South Asia,India,Opioids,Opiates,,Wholesale,2019,,0.10,0.15,% (percent)
ARQ,Asia,South Asia,Sri Lanka,Opioids,Heroin,,Street,2019,0.38,,,% (percent)
ARQ,Asia,South Asia,Sri Lanka,Opioids,Heroin,,Street,2017,0.33,0.16,0.56,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cannabis-type drugs,Cannabis herb (marijuana),,Street,2019,,0.03,0.20,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2019,,0.10,0.22,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cannabis-type drugs,Cannabis herb (marijuana),,Street,2018,,0.00,0.21,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2018,,0.00,0.21,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2017,0.15,0.01,0.20,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cannabis-type drugs,Cannabis herb (marijuana),,Street,2017,0.15,0.01,0.20,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cannabis-type drugs,Cannabis herb (marijuana),,Street,2016,0.10,0.00,0.18,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2016,0.10,0.00,0.18,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cannabis-type drugs,Cannabis oil,,Street,2019,,0.40,0.60,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cannabis-type drugs,Cannabis oil,,Wholesale,2019,,0.40,0.60,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cannabis-type drugs,Cannabis oil,,Street,2018,,0.34,0.67,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cannabis-type drugs,Cannabis oil,,Wholesale,2018,,0.34,0.67,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cannabis-type drugs,Cannabis resin (hashish),,Street,2019,,0.00,0.10,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2019,,0.00,0.10,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cannabis-type drugs,Cannabis resin (hashish),,Street,2018,,0.01,0.26,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2018,,0.01,0.26,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cocaine-type,Cocaine,,Wholesale,2019,,,0.80,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cocaine-type,Cocaine,,Street,2019,,0.70,0.80,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cocaine-type,Cocaine,,Wholesale,2018,,0.47,0.50,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cocaine-type,Cocaine,,Street,2018,,0.47,0.50,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cocaine-type,Cocaine,,Wholesale,2017,0.50,0.20,0.75,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cocaine-type,Cocaine,,Street,2017,,0.20,0.75,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Cocaine-type,Cocaine,,Wholesale,2016,,0.02,0.80,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Opioids,Heroin,,Street,2019,,0.01,0.20,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Opioids,Heroin,,Wholesale,2019,,0.30,0.40,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Opioids,Heroin,,Wholesale,2018,,0.20,0.60,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Opioids,Heroin,,Street,2018,,0.20,0.60,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Opioids,Heroin,,Street,2017,,0.01,0.20,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Opioids,Heroin,,Wholesale,2017,0.20,0.10,0.40,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Opioids,Heroin,,Wholesale,2016,,0.30,0.40,% (percent)
ARQ,Europe,South-Eastern Europe,Albania,Opioids,Heroin,,Street,2016,,0.01,0.15,% (percent)
ARQ,Europe,South-Eastern Europe,Bosnia and Herzegovina,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2019,0.49,0.30,0.63,% (percent)
ARQ,Europe,South-Eastern Europe,Bosnia and Herzegovina,Amphetamine-type stimulants,Amphetamine,,Street,2019,0.10,0.00,0.29,% (percent)
ARQ,Europe,South-Eastern Europe,Bosnia and Herzegovina,Amphetamine-type stimulants,Amphetamine,,Wholesale,2017,0.11,0.01,0.46,% (percent)
ARQ,Europe,South-Eastern Europe,Bosnia and Herzegovina,Amphetamine-type stimulants,Amphetamine,,Street,2016,0.11,0.05,0.19,% (percent)
ARQ,Europe,South-Eastern Europe,Bosnia and Herzegovina,Cannabis-type drugs,Cannabis herb (marijuana),,Street,2019,0.03,0.00,0.16,% (percent)
ARQ,Europe,South-Eastern Europe,Bosnia and Herzegovina,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2017,0.07,0.00,0.23,% (percent)
ARQ,Europe,South-Eastern Europe,Bosnia and Herzegovina,Cannabis-type drugs,Cannabis herb (marijuana),,Street,2016,0.05,0.00,0.18,% (percent)
ARQ,Europe,South-Eastern Europe,Bosnia and Herzegovina,Cocaine-type,Cocaine,,Street,2019,0.55,0.16,0.98,% (percent)
ARQ,Europe,South-Eastern Europe,Bosnia and Herzegovina,Cocaine-type,Cocaine,,Wholesale,2017,0.36,,,% (percent)
ARQ,Europe,South-Eastern Europe,Bosnia and Herzegovina,Opioids,Heroin,,Street,2019,0.07,0.06,0.10,% (percent)
ARQ,Europe,South-Eastern Europe,Bosnia and Herzegovina,Opioids,Heroin,,Wholesale,2017,0.09,0.01,0.15,% (percent)
ARQ,Europe,South-Eastern Europe,Bosnia and Herzegovina,Opioids,Heroin,,Street,2016,0.08,0.02,0.21,% (percent)
ARQ,Europe,South-Eastern Europe,Bulgaria,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2016,0.52,0.27,0.84,% (percent)
ARQ,Europe,South-Eastern Europe,Bulgaria,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2016,0.49,0.01,0.70,% (percent)
ARQ,Europe,South-Eastern Europe,Bulgaria,Amphetamine-type stimulants,Amphetamine,,Street,2016,0.13,0.00,0.73,% (percent)
ARQ,Europe,South-Eastern Europe,Bulgaria,Amphetamine-type stimulants,Amphetamine,,Wholesale,2016,0.12,0.27,0.67,% (percent)
